NOM_USUEL,AAAAMMJJHH,RR1,T,U
TOULOUSE-BLAGNAC,2025092717,0,20.6,40
TOULOUSE-BLAGNAC,2025092718,0,17.5,52
TOULOUSE-BLAGNAC,2025092719,0,16.7,63
TOULOUSE-BLAGNAC,2025092720,0,15.5,66
TOULOUSE-BLAGNAC,2025092721,0,14.8,66
TOULOUSE-BLAGNAC,2025092722,0,14.6,72
TOULOUSE-BLAGNAC,2025092723,0,14.3,78
TOULOUSE-BLAGNAC,2025092800,0,14.4,80
TOULOUSE-BLAGNAC,2025092801,0,14.1,82
TOULOUSE-BLAGNAC,2025092802,0,14.2,82
TOULOUSE-BLAGNAC,2025092803,0,14.2,83
TOULOUSE-BLAGNAC,2025092804,0,14.3,83
TOULOUSE-BLAGNAC,2025092805,0,14.1,84
TOULOUSE-BLAGNAC,2025092806,0,13.2,87
TOULOUSE-BLAGNAC,2025092807,0,14.3,85
TOULOUSE-BLAGNAC,2025092808,0,16.2,76
TOULOUSE-BLAGNAC,2025092809,0,17.3,73
TOULOUSE-BLAGNAC,2025092810,0,17.4,66
TOULOUSE-BLAGNAC,2025092811,0,17.8,65
TOULOUSE-BLAGNAC,2025092812,0,18.3,62
TOULOUSE-BLAGNAC,2025092813,0,18.5,61
TOULOUSE-BLAGNAC,2025092814,0,19,63
TOULOUSE-BLAGNAC,2025092815,0,19.6,62
TOULOUSE-BLAGNAC,2025092816,0,20,59
TOULOUSE-BLAGNAC,2025092817,0,19.9,58
TOULOUSE-BLAGNAC,2025092818,0,17.5,64
TOULOUSE-BLAGNAC,2025092819,0,17.2,71
TOULOUSE-BLAGNAC,2025092820,0,16,74
TOULOUSE-BLAGNAC,2025092821,0,14.8,83
TOULOUSE-BLAGNAC,2025092822,0,15.2,78
TOULOUSE-BLAGNAC,2025092823,0,14.1,85
TOULOUSE-BLAGNAC,2025092900,0,14.4,84
TOULOUSE-BLAGNAC,2025092901,0,14,84
TOULOUSE-BLAGNAC,2025092902,0,13.7,88
TOULOUSE-BLAGNAC,2025092903,0,13.7,88
TOULOUSE-BLAGNAC,2025092904,0,13.9,88
TOULOUSE-BLAGNAC,2025092905,0,13.6,89
TOULOUSE-BLAGNAC,2025092906,0,14.6,93
TOULOUSE-BLAGNAC,2025092907,0,15.4,89
TOULOUSE-BLAGNAC,2025092908,0,16.6,80
TOULOUSE-BLAGNAC,2025092909,0,17.6,73
TOULOUSE-BLAGNAC,2025092910,0,19,67
TOULOUSE-BLAGNAC,2025092911,0,20.1,61
TOULOUSE-BLAGNAC,2025092912,0,21.6,51
TOULOUSE-BLAGNAC,2025092913,0,22.5,49
TOULOUSE-BLAGNAC,2025092914,0,23.2,45
TOULOUSE-BLAGNAC,2025092915,0,23.2,42
TOULOUSE-BLAGNAC,2025092916,0,22.8,39
TOULOUSE-BLAGNAC,2025092917,0,21.5,42
TOULOUSE-BLAGNAC,2025092918,0,19.1,51
TOULOUSE-BLAGNAC,2025092919,0,17.6,55
TOULOUSE-BLAGNAC,2025092920,0,16.5,60
TOULOUSE-BLAGNAC,2025092921,0,16,63
TOULOUSE-BLAGNAC,2025092922,0,15.4,67
TOULOUSE-BLAGNAC,2025092923,0,14.4,70
TOULOUSE-BLAGNAC,2025093000,0,12.1,83
TOULOUSE-BLAGNAC,2025093001,0,11.3,87
TOULOUSE-BLAGNAC,2025093002,0,11,89
TOULOUSE-BLAGNAC,2025093003,0,10.8,91
TOULOUSE-BLAGNAC,2025093004,0,10.4,92
TOULOUSE-BLAGNAC,2025093005,0,10.3,94
TOULOUSE-BLAGNAC,2025093006,0,10.4,95
TOULOUSE-BLAGNAC,2025093007,0,12,94
TOULOUSE-BLAGNAC,2025093008,0,14.8,82
TOULOUSE-BLAGNAC,2025093009,0,17,74
TOULOUSE-BLAGNAC,2025093010,0,19.1,63
TOULOUSE-BLAGNAC,2025093011,0,20.5,55
TOULOUSE-BLAGNAC,2025093012,0,21.8,52
TOULOUSE-BLAGNAC,2025093013,0,22.4,48
TOULOUSE-BLAGNAC,2025093014,0,22.5,46
TOULOUSE-BLAGNAC,2025093015,0,22.7,46
TOULOUSE-BLAGNAC,2025093016,0,21.8,45
TOULOUSE-BLAGNAC,2025093017,0,21,47
TOULOUSE-BLAGNAC,2025093018,0,18.8,54
TOULOUSE-BLAGNAC,2025093019,0,16.8,60
TOULOUSE-BLAGNAC,2025093020,0,15.9,65
TOULOUSE-BLAGNAC,2025093021,0,15.3,67
TOULOUSE-BLAGNAC,2025093022,0,14.8,69
TOULOUSE-BLAGNAC,2025093023,0,11.7,82
TOULOUSE-BLAGNAC,2025100100,0,11.4,85
TOULOUSE-BLAGNAC,2025100101,0,11.3,88
TOULOUSE-BLAGNAC,2025100102,0,11.1,88
TOULOUSE-BLAGNAC,2025100103,0,10,93
TOULOUSE-BLAGNAC,2025100104,0,10,93
TOULOUSE-BLAGNAC,2025100105,0,9.7,91
TOULOUSE-BLAGNAC,2025100106,0,9.8,92
TOULOUSE-BLAGNAC,2025100107,0,12.3,87
TOULOUSE-BLAGNAC,2025100108,0,14.5,78
TOULOUSE-BLAGNAC,2025100109,0,16.6,74
TOULOUSE-BLAGNAC,2025100110,0,18.3,66
TOULOUSE-BLAGNAC,2025100111,0,20.2,59
TOULOUSE-BLAGNAC,2025100112,0,21.3,51
TOULOUSE-BLAGNAC,2025100113,0,22,44
TOULOUSE-BLAGNAC,2025100114,0,22.7,37
TOULOUSE-BLAGNAC,2025100115,0,22.7,34
TOULOUSE-BLAGNAC,2025100116,0,22.6,35
TOULOUSE-BLAGNAC,2025100117,0,20.7,39
TOULOUSE-BLAGNAC,2025100118,0,17.8,50
TOULOUSE-BLAGNAC,2025100119,0,16.6,55
TOULOUSE-BLAGNAC,2025100120,0,15.4,61
TOULOUSE-BLAGNAC,2025100121,0,14.8,64
TOULOUSE-BLAGNAC,2025100122,0,14,68
TOULOUSE-BLAGNAC,2025100123,0,13.8,70
TOULOUSE-BLAGNAC,2025100200,0,12,77
TOULOUSE-BLAGNAC,2025100201,0,10.8,80
TOULOUSE-BLAGNAC,2025100202,0,9.5,89
TOULOUSE-BLAGNAC,2025100203,0,9,90
TOULOUSE-BLAGNAC,2025100204,0,8.6,91
TOULOUSE-BLAGNAC,2025100205,0,8.3,91
TOULOUSE-BLAGNAC,2025100206,0,8.2,93
TOULOUSE-BLAGNAC,2025100207,0,10,91
TOULOUSE-BLAGNAC,2025100208,0,13.2,75
TOULOUSE-BLAGNAC,2025100209,0,15.5,69
TOULOUSE-BLAGNAC,2025100210,0,19,55
TOULOUSE-BLAGNAC,2025100211,0,20.2,47
TOULOUSE-BLAGNAC,2025100212,0,21.2,39
TOULOUSE-BLAGNAC,2025100213,0,22,33
TOULOUSE-BLAGNAC,2025100214,0,22.9,30
TOULOUSE-BLAGNAC,2025100215,0,23.4,31
TOULOUSE-BLAGNAC,2025100216,0,22.9,33
TOULOUSE-BLAGNAC,2025100217,0,21.4,34
TOULOUSE-BLAGNAC,2025100218,0,20.1,36
TOULOUSE-BLAGNAC,2025100219,0,18.8,43
TOULOUSE-BLAGNAC,2025100220,0,16.2,51
TOULOUSE-BLAGNAC,2025100221,0,14.9,61
TOULOUSE-BLAGNAC,2025100222,0,13.1,68
TOULOUSE-BLAGNAC,2025100223,0,12.4,72
TOULOUSE-BLAGNAC,2025100300,0,11.6,75
TOULOUSE-BLAGNAC,2025100301,0,10.7,80
TOULOUSE-BLAGNAC,2025100302,0,10.6,82
TOULOUSE-BLAGNAC,2025100303,0,10,84
TOULOUSE-BLAGNAC,2025100304,0,10,84
TOULOUSE-BLAGNAC,2025100305,0,10,85
TOULOUSE-BLAGNAC,2025100306,0,9.8,86
TOULOUSE-BLAGNAC,2025100307,0,10.7,85
TOULOUSE-BLAGNAC,2025100308,0,13,76
TOULOUSE-BLAGNAC,2025100309,0,15.3,69
TOULOUSE-BLAGNAC,2025100310,0,17.9,68
TOULOUSE-BLAGNAC,2025100311,0,20.5,68
TOULOUSE-BLAGNAC,2025100312,0,22.2,63
TOULOUSE-BLAGNAC,2025100313,0,23.1,57
TOULOUSE-BLAGNAC,2025100314,0,22.7,58
TOULOUSE-BLAGNAC,2025100315,0,22.2,59
TOULOUSE-BLAGNAC,2025100316,0,21.9,61
TOULOUSE-BLAGNAC,2025100317,0,21,63
TOULOUSE-BLAGNAC,2025100318,0,19.1,71
TOULOUSE-BLAGNAC,2025100319,0,18.8,74
TOULOUSE-BLAGNAC,2025100320,0,18.3,78
TOULOUSE-BLAGNAC,2025100321,0,18,78
TOULOUSE-BLAGNAC,2025100322,0,16.9,82
TOULOUSE-BLAGNAC,2025100323,0,16.7,84
TOULOUSE-BLAGNAC,2025100400,0,16,88
TOULOUSE-BLAGNAC,2025100401,0,16.1,87
TOULOUSE-BLAGNAC,2025100402,0,15.6,90
TOULOUSE-BLAGNAC,2025100403,0,14.4,92
TOULOUSE-BLAGNAC,2025100404,0,15.2,92
TOULOUSE-BLAGNAC,2025100405,0,15,91
TOULOUSE-BLAGNAC,2025100406,0,15.1,92
TOULOUSE-BLAGNAC,2025100407,0,15.4,90
TOULOUSE-BLAGNAC,2025100408,0,16.5,86
TOULOUSE-BLAGNAC,2025100409,0,18.6,80
TOULOUSE-BLAGNAC,2025100410,0,20.1,76
TOULOUSE-BLAGNAC,2025100411,0,21.8,66
TOULOUSE-BLAGNAC,2025100412,0,22.8,62
TOULOUSE-BLAGNAC,2025100413,0,24.3,58
TOULOUSE-BLAGNAC,2025100414,0,23,62
TOULOUSE-BLAGNAC,2025100415,0.4,16.6,91
TOULOUSE-BLAGNAC,2025100416,0.4,15.6,94
TOULOUSE-BLAGNAC,2025100417,0.2,15.5,94
TOULOUSE-BLAGNAC,2025100418,0,15.1,87
TOULOUSE-BLAGNAC,2025100419,0,15,89
TOULOUSE-BLAGNAC,2025100420,0,14.6,87
TOULOUSE-BLAGNAC,2025100421,0,13.9,89
TOULOUSE-BLAGNAC,2025100422,0,13.4,90
TOULOUSE-BLAGNAC,2025100423,0,13.2,92
TOULOUSE-BLAGNAC,2025100500,0,13.5,90
TOULOUSE-BLAGNAC,2025100501,0,13.2,92
TOULOUSE-BLAGNAC,2025100502,0,12.7,92
TOULOUSE-BLAGNAC,2025100503,0,12.2,93
TOULOUSE-BLAGNAC,2025100504,0,11.8,93
TOULOUSE-BLAGNAC,2025100505,0,11.9,92
TOULOUSE-BLAGNAC,2025100506,0,11.8,92
TOULOUSE-BLAGNAC,2025100507,0,12.4,91
TOULOUSE-BLAGNAC,2025100508,0,13.8,83
TOULOUSE-BLAGNAC,2025100509,0,14.2,78
TOULOUSE-BLAGNAC,2025100510,0,15.5,72
TOULOUSE-BLAGNAC,2025100511,0.6,14.1,86
TOULOUSE-BLAGNAC,2025100512,0,15.4,71
TOULOUSE-BLAGNAC,2025100513,0,16.9,60
TOULOUSE-BLAGNAC,2025100514,0,17.9,51
TOULOUSE-BLAGNAC,2025100515,0,18.7,44
TOULOUSE-BLAGNAC,2025100516,0,18.1,46
TOULOUSE-BLAGNAC,2025100517,0,16.9,50
TOULOUSE-BLAGNAC,2025100518,0,14.3,61
TOULOUSE-BLAGNAC,2025100519,0,13.2,67
TOULOUSE-BLAGNAC,2025100520,0,12.5,69
TOULOUSE-BLAGNAC,2025100521,0,11.4,72
TOULOUSE-BLAGNAC,2025100522,0,10.6,77
TOULOUSE-BLAGNAC,2025100523,0,11.3,75
TOULOUSE-BLAGNAC,2025100600,0,9.7,82
TOULOUSE-BLAGNAC,2025100601,0,7.7,88
TOULOUSE-BLAGNAC,2025100602,0,7.8,93
TOULOUSE-BLAGNAC,2025100603,0,7.3,93
TOULOUSE-BLAGNAC,2025100604,0,7.3,94
TOULOUSE-BLAGNAC,2025100605,0,7.1,94
TOULOUSE-BLAGNAC,2025100606,0,7,94
TOULOUSE-BLAGNAC,2025100607,0,7.8,94
TOULOUSE-BLAGNAC,2025100608,0,10,92
TOULOUSE-BLAGNAC,2025100609,0,13,72
TOULOUSE-BLAGNAC,2025100610,0,15.5,64
TOULOUSE-BLAGNAC,2025100611,0,17.1,51
TOULOUSE-BLAGNAC,2025100612,0,17.8,50
TOULOUSE-BLAGNAC,2025100613,0,19.1,41
TOULOUSE-BLAGNAC,2025100614,0,19.9,40
TOULOUSE-BLAGNAC,2025100615,0,19.5,43
TOULOUSE-BLAGNAC,2025100616,0,19.2,43
TOULOUSE-BLAGNAC,2025100617,0,18.2,48
TOULOUSE-BLAGNAC,2025100618,0,16.8,53
TOULOUSE-BLAGNAC,2025100619,0,15.5,57
TOULOUSE-BLAGNAC,2025100620,0,14.3,64
TOULOUSE-BLAGNAC,2025100621,0,12.3,71
TOULOUSE-BLAGNAC,2025100622,0,10.8,81
TOULOUSE-BLAGNAC,2025100623,0,10.3,84
TOULOUSE-BLAGNAC,2025100700,0,9.7,86
TOULOUSE-BLAGNAC,2025100701,0,9.1,88
TOULOUSE-BLAGNAC,2025100702,0,8.9,88
TOULOUSE-BLAGNAC,2025100703,0,8.2,90
TOULOUSE-BLAGNAC,2025100704,0,7.9,92
TOULOUSE-BLAGNAC,2025100705,0,7.6,92
TOULOUSE-BLAGNAC,2025100706,0,7.6,92
TOULOUSE-BLAGNAC,2025100707,0,8.4,93
TOULOUSE-BLAGNAC,2025100708,0,10.4,85
TOULOUSE-BLAGNAC,2025100709,0,13,74
TOULOUSE-BLAGNAC,2025100710,0,16.6,63
TOULOUSE-BLAGNAC,2025100711,0,19.7,49
TOULOUSE-BLAGNAC,2025100712,0,20.6,48
TOULOUSE-BLAGNAC,2025100713,0,21.7,45
TOULOUSE-BLAGNAC,2025100714,0,23.4,41
TOULOUSE-BLAGNAC,2025100715,0,24.5,40
TOULOUSE-BLAGNAC,2025100716,0,23.8,39
TOULOUSE-BLAGNAC,2025100717,0,23,41
TOULOUSE-BLAGNAC,2025100718,0,20.2,53
TOULOUSE-BLAGNAC,2025100719,0,18.6,58
TOULOUSE-BLAGNAC,2025100720,0,15.7,71
TOULOUSE-BLAGNAC,2025100721,0,14.2,80
TOULOUSE-BLAGNAC,2025100722,0,14,81
TOULOUSE-BLAGNAC,2025100723,0,12.9,86
TOULOUSE-BLAGNAC,2025100800,0,12.4,87
TOULOUSE-BLAGNAC,2025100801,0,11.8,87
TOULOUSE-BLAGNAC,2025100802,0,11.6,90
TOULOUSE-BLAGNAC,2025100803,0,11.2,92
TOULOUSE-BLAGNAC,2025100804,0,11,91
TOULOUSE-BLAGNAC,2025100805,0,10.4,94
TOULOUSE-BLAGNAC,2025100806,0,9.7,95
TOULOUSE-BLAGNAC,2025100807,0,10.9,95
TOULOUSE-BLAGNAC,2025100808,0,13.4,82
TOULOUSE-BLAGNAC,2025100809,0,17.1,66
TOULOUSE-BLAGNAC,2025100810,0,20.3,56
TOULOUSE-BLAGNAC,2025100811,0,21.8,48
TOULOUSE-BLAGNAC,2025100812,0,23.2,44
TOULOUSE-BLAGNAC,2025100813,0,24.5,44
TOULOUSE-BLAGNAC,2025100814,0,24.5,42
TOULOUSE-BLAGNAC,2025100815,0,24.1,43
TOULOUSE-BLAGNAC,2025100816,0,23.6,41
TOULOUSE-BLAGNAC,2025100817,0,22.2,48
TOULOUSE-BLAGNAC,2025100818,0,19.5,58
TOULOUSE-BLAGNAC,2025100819,0,19.1,62
TOULOUSE-BLAGNAC,2025100820,0,19.2,65
TOULOUSE-BLAGNAC,2025100821,0,18.2,71
TOULOUSE-BLAGNAC,2025100822,0,17.3,75
TOULOUSE-BLAGNAC,2025100823,0,16.1,80
TOULOUSE-BLAGNAC,2025100900,0,16.3,83
TOULOUSE-BLAGNAC,2025100901,0,15.9,87
TOULOUSE-BLAGNAC,2025100902,0,15.1,88
TOULOUSE-BLAGNAC,2025100903,0,14.7,89
TOULOUSE-BLAGNAC,2025100904,0,14.7,89
TOULOUSE-BLAGNAC,2025100905,0,15.2,90
TOULOUSE-BLAGNAC,2025100906,0,15.7,88
TOULOUSE-BLAGNAC,2025100907,0,16.2,86
TOULOUSE-BLAGNAC,2025100908,0,16.5,85
TOULOUSE-BLAGNAC,2025100909,0,16.7,86
TOULOUSE-BLAGNAC,2025100910,0,16.9,86
TOULOUSE-BLAGNAC,2025100911,0,17.5,84
TOULOUSE-BLAGNAC,2025100912,0,18.6,78
TOULOUSE-BLAGNAC,2025100913,0,18.8,75
TOULOUSE-BLAGNAC,2025100914,0,19.4,72
TOULOUSE-BLAGNAC,2025100915,0,19,73
TOULOUSE-BLAGNAC,2025100916,0,18.1,76
TOULOUSE-BLAGNAC,2025100917,0,17,79
TOULOUSE-BLAGNAC,2025100918,0,15.9,82
TOULOUSE-BLAGNAC,2025100919,0,15.2,84
TOULOUSE-BLAGNAC,2025100920,0,14.9,85
TOULOUSE-BLAGNAC,2025100921,0,13.8,89
TOULOUSE-BLAGNAC,2025100922,0,13.7,91
TOULOUSE-BLAGNAC,2025100923,0,13.8,89
TOULOUSE-BLAGNAC,2025101000,0,14.5,87
TOULOUSE-BLAGNAC,2025101001,0,14.1,88
TOULOUSE-BLAGNAC,2025101002,0,13,91
TOULOUSE-BLAGNAC,2025101003,0,13.4,90
TOULOUSE-BLAGNAC,2025101004,0,12.6,90
TOULOUSE-BLAGNAC,2025101005,0,12.4,92
TOULOUSE-BLAGNAC,2025101006,0,12.6,92
TOULOUSE-BLAGNAC,2025101007,0,13,89
TOULOUSE-BLAGNAC,2025101008,0,13.8,84
TOULOUSE-BLAGNAC,2025101009,0,15,78
TOULOUSE-BLAGNAC,2025101010,0,17.2,67
TOULOUSE-BLAGNAC,2025101011,0,19.1,63
TOULOUSE-BLAGNAC,2025101012,0,20.8,57
TOULOUSE-BLAGNAC,2025101013,0,20.1,58
TOULOUSE-BLAGNAC,2025101014,0,21.5,51
TOULOUSE-BLAGNAC,2025101015,0,20.9,54
TOULOUSE-BLAGNAC,2025101016,0,22.2,49
TOULOUSE-BLAGNAC,2025101017,0,19.8,56
TOULOUSE-BLAGNAC,2025101018,0,17.4,64
TOULOUSE-BLAGNAC,2025101019,0,17,66
TOULOUSE-BLAGNAC,2025101020,0,15.2,72
TOULOUSE-BLAGNAC,2025101021,0,13.6,81
TOULOUSE-BLAGNAC,2025101022,0,13.1,84
TOULOUSE-BLAGNAC,2025101023,0,11.9,89
TOULOUSE-BLAGNAC,2025101100,0,11.6,91
TOULOUSE-BLAGNAC,2025101101,0,10.4,91
TOULOUSE-BLAGNAC,2025101102,0,10.4,94
TOULOUSE-BLAGNAC,2025101103,0,10,94
TOULOUSE-BLAGNAC,2025101104,0,9.3,93
TOULOUSE-BLAGNAC,2025101105,0,9.3,95
TOULOUSE-BLAGNAC,2025101106,0,8.9,95
TOULOUSE-BLAGNAC,2025101107,0,9.9,97
TOULOUSE-BLAGNAC,2025101108,0,11.8,89
TOULOUSE-BLAGNAC,2025101109,0,15.8,76
TOULOUSE-BLAGNAC,2025101110,0,18.2,64
TOULOUSE-BLAGNAC,2025101111,0,20.5,57
TOULOUSE-BLAGNAC,2025101112,0,23,50
TOULOUSE-BLAGNAC,2025101113,0,23.7,46
TOULOUSE-BLAGNAC,2025101114,0,24.5,46
TOULOUSE-BLAGNAC,2025101115,0,24.8,45
TOULOUSE-BLAGNAC,2025101116,0,24.5,47
TOULOUSE-BLAGNAC,2025101117,0,23.5,48
TOULOUSE-BLAGNAC,2025101118,0,20.5,58
TOULOUSE-BLAGNAC,2025101119,0,20.9,49
TOULOUSE-BLAGNAC,2025101120,0,18.2,56
TOULOUSE-BLAGNAC,2025101121,0,18.3,58
TOULOUSE-BLAGNAC,2025101122,0,17.1,61
TOULOUSE-BLAGNAC,2025101123,0,16.4,63
TOULOUSE-BLAGNAC,2025101200,0,14.7,68
TOULOUSE-BLAGNAC,2025101201,0,13.4,76
TOULOUSE-BLAGNAC,2025101202,0,13.4,75
TOULOUSE-BLAGNAC,2025101203,0,11.4,84
TOULOUSE-BLAGNAC,2025101204,0,11.1,83
TOULOUSE-BLAGNAC,2025101205,0,10.7,84
TOULOUSE-BLAGNAC,2025101206,0,10,88
TOULOUSE-BLAGNAC,2025101207,0,11.1,88
TOULOUSE-BLAGNAC,2025101208,0,15.6,69
TOULOUSE-BLAGNAC,2025101209,0,18,63
TOULOUSE-BLAGNAC,2025101210,0,19.5,57
TOULOUSE-BLAGNAC,2025101211,0,22.2,50
TOULOUSE-BLAGNAC,2025101212,0,22.9,47
TOULOUSE-BLAGNAC,2025101213,0,25.1,41
TOULOUSE-BLAGNAC,2025101214,0,25,37
TOULOUSE-BLAGNAC,2025101215,0,25.1,33
TOULOUSE-BLAGNAC,2025101216,0,24.5,37
TOULOUSE-BLAGNAC,2025101217,0,23,43
TOULOUSE-BLAGNAC,2025101218,0,19.4,53
TOULOUSE-BLAGNAC,2025101219,0,18.9,57
TOULOUSE-BLAGNAC,2025101220,0,17.1,65
TOULOUSE-BLAGNAC,2025101221,0,17,68
TOULOUSE-BLAGNAC,2025101222,0,16.1,72
TOULOUSE-BLAGNAC,2025101223,0,16,76
TOULOUSE-BLAGNAC,2025101300,0,15.2,77
TOULOUSE-BLAGNAC,2025101301,0,13.9,83
TOULOUSE-BLAGNAC,2025101302,0,13.5,88
TOULOUSE-BLAGNAC,2025101303,0,13.6,86
TOULOUSE-BLAGNAC,2025101304,0,12.2,84
TOULOUSE-BLAGNAC,2025101305,0,11.9,87
TOULOUSE-BLAGNAC,2025101306,0,11.3,90
TOULOUSE-BLAGNAC,2025101307,0,12.6,88
TOULOUSE-BLAGNAC,2025101308,0,16.3,77
TOULOUSE-BLAGNAC,2025101309,0,18,70
TOULOUSE-BLAGNAC,2025101310,0,20.5,63
TOULOUSE-BLAGNAC,2025101311,0,22,58
TOULOUSE-BLAGNAC,2025101312,0,23.1,50
TOULOUSE-BLAGNAC,2025101313,0,24.1,44
TOULOUSE-BLAGNAC,2025101314,0,24.9,43
TOULOUSE-BLAGNAC,2025101315,0,25,41
TOULOUSE-BLAGNAC,2025101316,0,24,46
TOULOUSE-BLAGNAC,2025101317,0,21.9,52
TOULOUSE-BLAGNAC,2025101318,0,20.5,50
TOULOUSE-BLAGNAC,2025101319,0,19.8,51
TOULOUSE-BLAGNAC,2025101320,0,18.6,57
TOULOUSE-BLAGNAC,2025101321,0,16.7,66
TOULOUSE-BLAGNAC,2025101322,0,16.3,73
TOULOUSE-BLAGNAC,2025101323,0,15.7,79
TOULOUSE-BLAGNAC,2025101400,0,15,84
TOULOUSE-BLAGNAC,2025101401,0,14.7,87
TOULOUSE-BLAGNAC,2025101402,0,14.3,85
TOULOUSE-BLAGNAC,2025101403,0,13.8,77
TOULOUSE-BLAGNAC,2025101404,0,13.5,80
TOULOUSE-BLAGNAC,2025101405,0,14.2,77
TOULOUSE-BLAGNAC,2025101406,0,13.4,79
TOULOUSE-BLAGNAC,2025101407,0,14,79
TOULOUSE-BLAGNAC,2025101408,0,16.3,71
TOULOUSE-BLAGNAC,2025101409,0,18.6,69
TOULOUSE-BLAGNAC,2025101410,0,20.4,68
TOULOUSE-BLAGNAC,2025101411,0,22.1,62
TOULOUSE-BLAGNAC,2025101412,0,22.9,57
TOULOUSE-BLAGNAC,2025101413,0,23.7,53
TOULOUSE-BLAGNAC,2025101414,0,24.5,51
TOULOUSE-BLAGNAC,2025101415,0,24.1,50
TOULOUSE-BLAGNAC,2025101416,0,23.2,53
TOULOUSE-BLAGNAC,2025101417,0,22.1,56
TOULOUSE-BLAGNAC,2025101418,0,20.9,60
TOULOUSE-BLAGNAC,2025101419,0,19,66
TOULOUSE-BLAGNAC,2025101420,0,18.4,67
TOULOUSE-BLAGNAC,2025101421,0,16.8,75
TOULOUSE-BLAGNAC,2025101422,0,16.1,77
TOULOUSE-BLAGNAC,2025101423,0,15.7,82
TOULOUSE-BLAGNAC,2025101500,0,15,81
TOULOUSE-BLAGNAC,2025101501,0,13.5,81
TOULOUSE-BLAGNAC,2025101502,0,13.3,89
TOULOUSE-BLAGNAC,2025101503,0,12.3,91
TOULOUSE-BLAGNAC,2025101504,0,12.4,89
TOULOUSE-BLAGNAC,2025101505,0,11.8,89
TOULOUSE-BLAGNAC,2025101506,0,11.3,94
TOULOUSE-BLAGNAC,2025101507,0,12.3,92
TOULOUSE-BLAGNAC,2025101508,0,13.3,92
TOULOUSE-BLAGNAC,2025101509,0,14.1,89
TOULOUSE-BLAGNAC,2025101510,0,14.7,87
TOULOUSE-BLAGNAC,2025101511,0,15.3,85
TOULOUSE-BLAGNAC,2025101512,0,15.6,84
TOULOUSE-BLAGNAC,2025101513,0,16.4,81
TOULOUSE-BLAGNAC,2025101514,0,18,73
TOULOUSE-BLAGNAC,2025101515,0,19.7,67
TOULOUSE-BLAGNAC,2025101516,0,19.6,66
TOULOUSE-BLAGNAC,2025101517,0,18,73
TOULOUSE-BLAGNAC,2025101518,0,16.8,79
TOULOUSE-BLAGNAC,2025101519,0,15.6,82
TOULOUSE-BLAGNAC,2025101520,0,14.7,87
TOULOUSE-BLAGNAC,2025101521,0,13.3,89
TOULOUSE-BLAGNAC,2025101522,0,13.3,93
TOULOUSE-BLAGNAC,2025101523,0,12.2,93
TOULOUSE-BLAGNAC,2025101600,0,11.3,93
TOULOUSE-BLAGNAC,2025101601,0,10.8,95
TOULOUSE-BLAGNAC,2025101602,0,10.7,94
TOULOUSE-BLAGNAC,2025101603,0,10.1,96
TOULOUSE-BLAGNAC,2025101604,0,10,93
TOULOUSE-BLAGNAC,2025101605,0,9.4,95
TOULOUSE-BLAGNAC,2025101606,0,9.9,94
TOULOUSE-BLAGNAC,2025101607,0,10.6,92
TOULOUSE-BLAGNAC,2025101608,0,13.6,79
TOULOUSE-BLAGNAC,2025101609,0,16.5,66
TOULOUSE-BLAGNAC,2025101610,0,18.3,60
TOULOUSE-BLAGNAC,2025101611,0,19.8,56
TOULOUSE-BLAGNAC,2025101612,0,21.1,52
TOULOUSE-BLAGNAC,2025101613,0,21.8,49
TOULOUSE-BLAGNAC,2025101614,0,22,49
TOULOUSE-BLAGNAC,2025101615,0,22.4,48
TOULOUSE-BLAGNAC,2025101616,0,21.5,50
TOULOUSE-BLAGNAC,2025101617,0,20.3,53
TOULOUSE-BLAGNAC,2025101618,0,18.7,58
TOULOUSE-BLAGNAC,2025101619,0,17.7,64
TOULOUSE-BLAGNAC,2025101620,0,15.3,72
TOULOUSE-BLAGNAC,2025101621,0,14.3,76
TOULOUSE-BLAGNAC,2025101622,0,13.3,79
TOULOUSE-BLAGNAC,2025101623,0,13,80
TOULOUSE-BLAGNAC,2025101700,0,12.1,82
TOULOUSE-BLAGNAC,2025101701,0,12.2,82
TOULOUSE-BLAGNAC,2025101702,0,10.8,87
TOULOUSE-BLAGNAC,2025101703,0,10.8,88
TOULOUSE-BLAGNAC,2025101704,0,10.7,90
TOULOUSE-BLAGNAC,2025101705,0,9.2,92
TOULOUSE-BLAGNAC,2025101706,0,9,93
TOULOUSE-BLAGNAC,2025101707,0,10,95
TOULOUSE-BLAGNAC,2025101708,0,13.3,83
TOULOUSE-BLAGNAC,2025101709,0,16.2,66
TOULOUSE-BLAGNAC,2025101710,0,19,58
TOULOUSE-BLAGNAC,2025101711,0,19.9,55
TOULOUSE-BLAGNAC,2025101712,0,21.4,51
TOULOUSE-BLAGNAC,2025101713,0,22.2,44
TOULOUSE-BLAGNAC,2025101714,0,23.3,41
TOULOUSE-BLAGNAC,2025101715,0,23.2,40
TOULOUSE-BLAGNAC,2025101716,0,22.7,40
TOULOUSE-BLAGNAC,2025101717,0,20.8,46
TOULOUSE-BLAGNAC,2025101718,0,19.4,49
TOULOUSE-BLAGNAC,2025101719,0,16.4,59
TOULOUSE-BLAGNAC,2025101720,0,15.5,65
TOULOUSE-BLAGNAC,2025101721,0,14.1,70
TOULOUSE-BLAGNAC,2025101722,0,12.9,78
